0.59,1.56991624832153,13.3404903411865,5.25626945495605,17.512622833252,5.23074579238892,17.5126075744629,-0.00551482848823071,2.618,2.318,4.936,1.868
0.6,1.56980109214783,13.5159091949463,5.25647640228271,17.565881729126,5.41249227523804,17.5658721923828,-0.00345661817118526,2.618,2.318,4.936,1.868
0.61,1.56969499588013,13.6918697357178,5.25668334960938,17.6210269927979,5.60545253753662,17.620922088623,-0.00151593401096761,2.618,2.318,4.936,1.868
0.62,1.56959819793701,13.8683938980103,5.25688886642456,17.6781406402588,5.80494117736816,17.677827835083,0.000302676315186545,2.618,2.318,4.936,1.868
0.63,1.5695104598999,14.0454988479614,5.25709247589111,17.7372627258301,6.00749063491821,17.7366333007812,0.00202076765708625,2.618,2.318,4.936,1.868
0.64,1.56943118572235,14.2232065200806,5.25729417800903,17.7984104156494,6.20991706848145,17.7973537445068,0.00367550575174391,2.618,2.318,4.936,1.868
0.65,1.56935977935791,14.4015378952026,5.25749206542969,17.8615665435791,6.41104173660278,17.8599834442139,0.0053063970990479,2.618,2.318,4.936,1.868
0.66,1.56929552555084,14.5805110931396,5.25768613815308,17.9269618988037,6.68656349182129,17.9247608184814,0.00695167621597648,2.618,2.318,4.936,1.868
0.67,1.56924068927765,14.7601547241211,5.25787448883057,17.9954471588135,7.05993366241455,17.9925556182861,0.00860437471419573,2.618,2.318,4.936,1.868
0.68,1.56920039653778,14.940505027771,5.25805616378784,18.0676097869873,7.24378156661987,18.0639724731445,0.0101594347506762,2.618,2.318,4.936,1.868
0.69,1.56916487216949,15.1215715408325,5.25823020935059,18.1376838684082,6.73452425003052,18.1332607269287,0.0115631641820073,2.618,2.318,4.936,1.868
0.7,1.56910979747772,15.3033208847046,5.25839853286743,18.2054328918457,6.84208345413208,18.200216293335,0.013122845441103,2.618,2.318,4.936,1.868
0.71,1.56903374195099,15.4857540130615,5.25856351852417,18.2744235992432,6.95939588546753,18.2684268951416,0.0148716634139419,2.618,2.318,4.936,1.868
0.72,1.56894063949585,15.6688833236694,5.25872707366943,18.3445281982422,7.10376834869385,18.3377914428711,0.0166090223938227,2.618,2.318,4.936,1.868
0.73,1.56883192062378,15.8527240753174,5.25889539718628,18.417028427124,7.51438903808594,18.409610748291,0.0180965606123209,2.618,2.318,4.936,1.868
0.74,1.56870722770691,16.0373134613037,5.25907421112061,18.4931755065918,7.40370845794678,18.4851551055908,0.0192245561629534,2.618,2.318,4.936,1.868
0.75,1.5685887336731,16.2226314544678,5.25926971435547,18.5617332458496,6.22168493270874,18.5531978607178,0.0198815856128931,2.618,2.318,4.936,1.868
0.76,1.56848502159119,16.408576965332,5.25948476791382,18.620304107666,5.46185445785522,18.6113662719727,0.0200536176562309,2.618,2.318,4.936,1.868
0.77,1.56839203834534,16.5950717926025,5.25972127914429,18.6726150512695,5.00678873062134,18.6634063720703,0.0199271161109209,2.618,2.318,4.936,1.868
0.78,1.56830668449402,16.7820663452148,5.25997972488403,18.7212524414062,4.74483156204224,18.7119140625,0.0196618307381868,2.618,2.318,4.936,1.868
0.79,1.56822669506073,16.9695358276367,5.2602596282959,18.7677669525146,4.59615850448608,18.7584381103516,0.0193223301321268,2.618,2.318,4.936,1.868
0.8,1.56815075874329,17.1574611663818,5.26056051254272,18.8130970001221,4.5118293762207,18.8038959503174,0.0189391449093819,2.618,2.318,4.936,1.868
0.81,1.56807816028595,17.3458385467529,5.26088237762451,18.8577919006348,4.46676921844482,18.8488273620605,0.0185236856341362,2.618,2.318,4.936,1.868
0.82,1.56800866127014,17.5346584320068,5.26122522354126,18.9021987915039,4.45050954818726,18.8935546875,0.0180781036615372,2.618,2.318,4.936,1.868
0.83,1.56794226169586,17.7239227294922,5.26158761978149,18.9465408325195,4.447340965271,18.9382877349854,0.0176156479865313,2.618,2.318,4.936,1.868
0.84,1.56787919998169,17.913631439209,5.26196956634521,18.9908847808838,4.44139671325684,18.9830741882324,0.017128199338913,2.618,2.318,4.936,1.868
0.85,1.5678197145462,18.1037826538086,5.26237058639526,19.0351448059082,4.42198514938354,19.0278091430664,0.0165899451822042,2.618,2.318,4.936,1.868
0.86,1.56776392459869,18.2943744659424,5.26279020309448,19.0791511535645,4.38253784179688,19.0723133087158,0.015975970774889,2.618,2.318,4.936,1.868
0.87,1.56771194934845,18.4854049682617,5.26322841644287,19.1227035522461,4.32474279403687,19.1163692474365,0.0152704259380698,2.618,2.318,4.936,1.868
0.88,1.56766366958618,18.6768684387207,5.26368570327759,19.1656398773193,4.25358247756958,19.1598091125488,0.0144756631925702,2.618,2.318,4.936,1.868
0.89,1.56761944293976,18.8687572479248,5.26416110992432,19.2078437805176,4.17336273193359,19.2024974822998,0.0135986767709255,2.618,2.318,4.936,1.868
0.9,1.5675790309906,19.0610618591309,5.26465511322021,19.2492389678955,4.08935499191284,19.2443618774414,0.0126383034512401,2.618,2.318,4.936,1.868
0.91,1.56754267215729,19.2537784576416,5.26516771316528,19.2898025512695,4.00481081008911,19.2853660583496,0.0115981018170714,2.618,2.318,4.936,1.868
0.92,1.56751012802124,19.4468936920166,5.26569843292236,19.3295249938965,3.91941547393799,19.3255043029785,0.0104882009327412,2.618,2.318,4.936,1.868
0.93,1.56748151779175,19.6404037475586,5.26624727249146,19.3684024810791,3.8351469039917,19.3647689819336,0.00932421814650297,2.618,2.318,4.936,1.868
0.94,1.56745672225952,19.8342971801758,5.2668137550354,19.4064521789551,3.75371551513672,19.4031753540039,0.00812423601746559,2.618,2.318,4.936,1.868
0.95,1.56743550300598,20.0285663604736,5.26739740371704,19.4437046051025,3.67531085014343,19.4407501220703,0.00690734060481191,2.618,2.318,4.936,1.868
0.96,1.56741797924042,20.2232036590576,5.26799726486206,19.4801845550537,3.59887146949768,19.4775238037109,0.00569231389090419,2.618,2.318,4.936,1.868
0.97,1.56740391254425,20.4182014465332,5.26861238479614,19.5158824920654,3.51655387878418,19.513484954834,0.00449560955166817,2.618,2.318,4.936,1.868
0.98,1.56739318370819,20.6135520935059,5.26924276351929,19.5507278442383,3.42862462997437,19.5485649108887,0.00333207356743515,2.618,2.318,4.936,1.868
0.99,1.56738567352295,20.8092460632324,5.26988649368286,19.5846767425537,3.33702683448792,19.5827217102051,0.0022150028962642,2.618,2.318,4.936,1.868
1,1.56738138198853,21.0052738189697,5.27054262161255,19.6176986694336,3.24290800094604,19.6159248352051,0.00115763861685991,2.618,2.318,4.936,1.868
1.01,1.56738007068634,21.2016277313232,5.27121019363403,19.6497783660889,3.14907336235046,19.6481666564941,0.000177008958416991,2.618,2.318,4.936,1.868
1.02,1.56738150119781,21.3982963562012,5.27188730239868,19.6809120178223,3.05450344085693,19.6794414520264,-0.00071109808050096,2.618,2.318,4.936,1.868
1.03,1.56738579273224,21.5952701568604,5.27257299423218,19.7110996246338,2.95994138717651,19.7097549438477,-0.00149896624498069,2.618,2.318,4.936,1.868
1.04,1.56739258766174,21.7925415039062,5.27326488494873,19.7403297424316,2.86425352096558,19.7390956878662,-0.00217968109063804,2.618,2.318,4.936,1.868
1.05,1.56740176677704,21.9900989532471,5.27396249771118,19.7685871124268,2.76599383354187,19.7674522399902,-0.00274943187832832,2.618,2.318,4.936,1.868
1.06,1.56741321086884,22.187952041626,5.2746639251709,19.8023834228516,4.79293394088745,19.8013343811035,-0.00329666933976114,2.618,2.318,4.936,1.868
1.07,1.56742763519287,22.3862571716309,5.2753701210022,19.8555793762207,5.65414667129517,19.8545875549316,-0.00397416250780225,2.618,2.318,4.936,1.868
1.08,1.56744611263275,22.5851192474365,5.27608203887939,19.9112167358398,5.40011072158813,19.9102458953857,-0.00483312644064426,2.618,2.318,4.936,1.868
1.09,1.56746792793274,22.7845249176025,5.27680110931396,19.9647216796875,5.34077405929565,19.9637393951416,-0.00585729628801346,2.618,2.318,4.936,1.868
1.1,1.56749165058136,22.9844665527344,5.27752733230591,20.0186519622803,5.43940591812134,20.0176239013672,-0.00698003359138966,2.618,2.318,4.936,1.868
1.11,1.56751751899719,23.1849517822266,5.27826070785522,20.0737266540527,5.55254030227661,20.0726203918457,-0.0080643817782402,2.618,2.318,4.936,1.868
1.12,1.5675460100174,23.3859958648682,5.2790002822876,20.1299228668213,5.65994167327881,20.1287212371826,-0.00900863576680422,2.618,2.318,4.936,1.868
1.13,1.56757819652557,23.5876083374023,5.27974271774292,20.1873779296875,5.90177297592163,20.1860618591309,-0.0098539125174284,2.618,2.318,4.936,1.868
1.14,1.56761980056763,23.7898101806641,5.28048753738403,20.2477207183838,5.89308786392212,20.2462749481201,-0.0106995180249214,2.618,2.318,4.936,1.868
1.15,1.56764733791351,23.9925899505615,5.28123378753662,20.3019466400146,5.23004627227783,20.3003520965576,-0.0114672817289829,2.618,2.318,4.936,1.868
1.16,1.56763601303101,24.1958789825439,5.281982421875,20.3484897613525,3.33278179168701,20.3467407226562,-0.011538652703166,2.618,2.318,4.936,1.868
1.17,1.56762325763702,24.3995208740234,5.28273296356201,20.3751773834229,1.93960607051849,20.3732795715332,-0.011391025967896,2.618,2.318,4.936,1.868
1.18,1.56760847568512,24.6033630371094,5.28348350524902,20.3904094696045,1.05474638938904,20.3883972167969,-0.0110676540061831,2.618,2.318,4.936,1.868
1.19,1.56759071350098,24.8073139190674,5.28423261642456,20.3985633850098,0.568507611751556,20.3964805603027,-0.0104989465326071,2.618,2.318,4.936,1.868
1.2,1.56756818294525,25.0113258361816,5.28497838973999,20.4030017852783,0.336970537900925,20.400899887085,-0.00962239410728216,2.618,2.318,4.936,1.868
1.21,1.56754004955292,25.2153701782227,5.28571939468384,20.4057903289795,0.248046368360519,20.4037208557129,-0.00840992387384176,2.618,2.318,4.936,1.868
1.22,1.56750571727753,25.4194393157959,5.28645277023315,20.4080257415771,0.22997422516346,20.4060325622559,-0.00688647292554379,2.618,2.318,4.936,1.868
1.23,1.56746542453766,25.6235294342041,5.28717803955078,20.4102058410645,0.238805338740349,20.4083251953125,-0.00511807203292847,2.618,2.318,4.936,1.868
1.24,1.56741952896118,25.8276424407959,5.28789472579956,20.4124984741211,0.250349164009094,20.4107570648193,-0.00318605150096118,2.618,2.318,4.936,1.868
1.25,1.56736862659454,26.0317802429199,5.28860235214233,20.4148921966553,0.255265474319458,20.41330909729,-0.00117490324191749,2.618,2.318,4.936,1.868
1.26,1.56731343269348,26.2359409332275,5.28930187225342,20.4173049926758,0.25166267156601,20.4158897399902,0.000837178144138306,2.618,2.318,4.936,1.868
1.27,1.56725466251373,26.4401264190674,5.28999423980713,20.4196605682373,0.240375995635986,20.4184169769287,0.0027861325070262,2.618,2.318,4.936,1.868
1.28,1.56719279289246,26.6443347930908,5.29068183898926,20.421895980835,0.225002840161324,20.4208240509033,0.00463073560968041,2.618,2.318,4.936,1.868
1.29,1.56712853908539,26.8485641479492,5.29136514663696,20.4239730834961,0.206996873021126,20.4230670928955,0.00634559197351336,2.618,2.318,4.936,1.868
1.3,1.56706237792969,27.0528125762939,5.29204654693604,20.4258670806885,0.18646202981472,20.4251155853271,0.00791431777179241,2.618,2.318,4.936,1.868
1.31,1.56699478626251,27.257080078125,5.29272747039795,20.4275188446045,0.156262040138245,20.4269104003906,0.00932462606579065,2.618,2.318,4.936,1.868
1.32,1.56692636013031,27.4613609313965,5.29340982437134,20.4288997650146,0.132256388664246,20.4284191131592,0.0105659458786249,2.618,2.318,4.936,1.868
1.33,1.56685745716095,27.665657043457,5.29409503936768,20.4300537109375,0.109238184988499,20.4296855926514,0.0116288745775819,2.618,2.318,4.936,1.868
1.34,1.56678855419159,27.8699607849121,5.29478549957275,20.4309787750244,0.0844297558069229,20.4307060241699,0.0125058423727751,2.618,2.318,4.936,1.868
1.35,1.56672012805939,28.0742740631104,5.29548263549805,20.4316539764404,0.0581614300608635,20.4314594268799,0.0131915640085936,2.618,2.318,4.936,1.868
1.36,1.56665253639221,28.2785911560059,5.29618787765503,20.4320659637451,0.031013960018754,20.4319362640381,0.0136834504082799,2.618,2.318,4.936,1.868
1.37,1.56658637523651,28.4829120635986,5.29690265655518,20.4322128295898,0.00346458773128688,20.4321308135986,0.0139820128679276,2.618,2.318,4.936,1.868
1.38,1.56652176380157,28.6872329711914,5.29762887954712,20.4320869445801,-0.024180680513382,20.4320411682129,0.0140907373279333,2.618,2.318,4.936,1.868
1.39,1.56645929813385,28.8915500640869,5.29836797714233,20.4316921234131,-0.0519059523940086,20.4316673278809,0.0140162138268352,2.618,2.318,4.936,1.868
1.4,1.56639921665192,29.0958614349365,5.29912137985229,20.4310302734375,-0.079199030995369,20.4310207366943,0.0137711092829704,2.618,2.318,4.936,1.868
1.41,1.56634187698364,29.3001670837402,5.29988956451416,20.430103302002,-0.106528840959072,20.4300994873047,0.0133747216314077,2.618,2.318,4.936,1.868
1.42,1.56628739833832,29.5044593811035,5.30067348480225,20.4289073944092,-0.133747473359108,20.4289035797119,0.0128487274050713,2.618,2.318,4.936,1.868
1.43,1.5662362575531,29.7087383270264,5.30147409439087,20.4274501800537,-0.159943029284477,20.4274387359619,0.0122150629758835,2.618,2.318,4.936,1.868
1.44,1.56618845462799,29.9130020141602,5.30229139328003,20.4257373809814,-0.185336589813232,20.4257183074951,0.011495073325932,2.618,2.318,4.936,1.868
1.45,1.56614434719086,30.1172485351562,5.30312538146973,20.4237785339355,-0.210114791989326,20.4237499237061,0.0107093984261155,2.618,2.318,4.936,1.868
1.46,1.56610405445099,30.3214721679688,5.30397605895996,20.4215774536133,-0.234328210353851,20.4215393066406,0.00987771991640329,2.618,2.318,4.936,1.868
1.47,1.56606781482697,30.5256729125977,5.30484247207642,20.4191417694092,-0.25796777009964,20.4190921783447,0.00901818182319403,2.618,2.318,4.936,1.868
1.48,1.5660355091095,30.7298469543457,5.30572462081909,20.4164733886719,-0.281011819839478,20.4164142608643,0.00814706832170486,2.618,2.318,4.936,1.868
1.49,1.56600725650787,30.9339942932129,5.30662155151367,20.4135818481445,-0.304063975811005,20.4135131835938,0.00727865658700466,2.618,2.318,4.936,1.868
1.5,1.56598329544067,31.138111114502,5.307532787323,20.4104461669922,-0.330439686775208,20.4103717803955,0.0064252014271915,2.618,2.318,4.936,1.868
1.51,1.56596338748932,31.3421955108643,5.30845642089844,20.4070434570312,-0.357737272977829,20.4069633483887,0.0055972714908421,2.618,2.318,4.936,1.868
1.52,1.56594777107239,31.5462436676025,5.30939149856567,20.4033737182617,-0.383814603090286,20.4032878875732,0.00480319140478969,2.618,2.318,4.936,1.868
1.53,1.5659362077713,31.7502536773682,5.31033754348755,20.3994522094727,-0.407780289649963,20.3993663787842,0.00405022501945496,2.618,2.318,4.936,1.868
1.54,1.56592881679535,31.9542236328125,5.31129217147827,20.3952980041504,-0.430330693721771,20.3952121734619,0.00334423687309027,2.618,2.318,4.936,1.868
1.55,1.56592535972595,32.1581497192383,5.31225490570068,20.3909244537354,-0.451431691646576,20.3908405303955,0.00269003328867257,2.618,2.318,4.936,1.868
1.56,1.56592583656311,32.3620338439941,5.31322431564331,20.3863468170166,-0.471150189638138,20.3862648010254,0.00209090881980956,2.618,2.318,4.936,1.868
1.57,1.56593012809753,32.5658683776855,5.31419849395752,20.3815803527832,-0.489003151655197,20.3815021514893,0.00154748256318271,2.618,2.318,4.936,1.868
1.58,1.56593811511993,32.7696533203125,5.31517648696899,20.3766384124756,-0.505571305751801,20.3765640258789,0.00106019270606339,2.618,2.318,4.936,1.868
1.59,1.56594979763031,32.973388671875,5.31615686416626,20.3715324401855,-0.521270453929901,20.3714656829834,0.000628490815870464,2.618,2.318,4.936,1.868
1.6,1.56596493721008,33.177074432373,5.317138671875,20.3662738800049,-0.536201357841492,20.3662109375,0.000251187448156998,2.618,2.318,4.936,1.868
1.61,1.56598341464996,33.3807067871094,5.31812000274658,20.3608665466309,-0.550365149974823,20.3608112335205,-7.33873675926588e-05,2.618,2.318,4.936,1.868
1.62,1.56600499153137,33.5842819213867,5.31909990310669,20.355318069458,-0.564482510089874,20.3552684783936,-0.000347310706274584,2.618,2.318,4.936,1.868
1.63,1.5660297870636,33.7877998352051,5.32007789611816,20.3496265411377,-0.578453183174133,20.3495826721191,-0.00057321711210534,2.618,2.318,4.936,1.868
1.64,1.56605732440948,33.9912643432617,5.32105207443237,20.3437957763672,-0.591757953166962,20.3437557220459,-0.000754393520765007,2.618,2.318,4.936,1.868
1.65,1.56608772277832,34.1946640014648,5.32202196121216,20.337833404541,-0.604242563247681,20.3377990722656,-0.000894669152330607,2.618,2.318,4.936,1.868
1.66,1.56612074375153,34.398006439209,5.32298612594604,20.3317489624023,-0.615891814231873,20.3317184448242,-0.000998214702121913,2.618,2.318,4.936,1.868
1.67,1.56615626811981,34.6012878417969,5.32394361495972,20.3255500793457,-0.626736164093018,20.3255233764648,-0.00106936460360885,2.618,2.318,4.936,1.868
1.68,1.5661940574646,34.8045082092285,5.32489442825317,20.3192443847656,-0.636817216873169,20.319221496582,-0.00111249135807157,2.618,2.318,4.936,1.868
1.69,1.56623411178589,35.0076637268066,5.32583713531494,20.312837600708,-0.646175384521484,20.3128185272217,-0.00113192060962319,2.618,2.318,4.936,1.868
1.7,1.5662761926651,35.2107543945312,5.32677173614502,20.3063411712646,-0.654846549034119,20.3063220977783,-0.00113186694215983,2.618,2.318,4.936,1.868
1.71,1.56632030010223,35.4137802124023,5.32769680023193,20.2997570037842,-0.662861526012421,20.2997417449951,-0.00111637928057462,2.618,2.318,4.936,1.868
1.72,1.566366314888,35.6167373657227,5.32861232757568,20.2930965423584,-0.670246839523315,20.2930812835693,-0.00108929513953626,2.618,2.318,4.936,1.868
1.73,1.56641399860382,35.8196296691895,5.32951736450195,20.2863616943359,-0.677025854587555,20.2863483428955,-0.00105419964529574,2.618,2.318,4.936,1.868
1.74,1.56646335124969,36.0224533081055,5.3304123878479,20.27956199646,-0.683146297931671,20.2795505523682,-0.0010142243700102,2.618,2.318,4.936,1.868
1.75,1.56651425361633,36.2252082824707,5.33129644393921,20.2727012634277,-0.688596189022064,20.2726898193359,-0.000971807457972318,2.618,2.318,4.936,1.868
1.76,1.56656670570374,36.4278984069824,5.33216905593872,20.2657890319824,-0.693543255329132,20.2657775878906,-0.00093001191271469,2.618,2.318,4.936,1.868
1.77,1.56662034988403,36.6305160522461,5.33303070068359,20.2588272094727,-0.698136210441589,20.2588157653809,-0.00089155719615519,2.618,2.318,4.936,1.868
1.78,1.56667542457581,36.8330612182617,5.33388042449951,20.2518215179443,-0.702332079410553,20.2518100738525,-0.000858819345012307,2.618,2.318,4.936,1.868
1.79,1.56673169136047,37.0355415344238,5.33471822738647,20.2447738647461,-0.706027150154114,20.2447624206543,-0.000833636266179383,2.618,2.318,4.936,1.868
